,Date,Tm,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG,FG_AVG,FGA_AVG,FG%_AVG,2P_AVG,2PA_AVG,2P%_AVG,3P_AVG,3PA_AVG,3P%_AVG,FT_AVG,FTA_AVG,FT%_AVG,PTS_AVG
1878,2020/2/10,BRK,IND,W 106-105,240,35,87,0.402,23,50,0.46,12,37,0.324,24,32,0.75,106,45,92,0.489,38,62,0.613,7,30,0.233,8,11,0.727,105,42.2,88.7,0.4773,27.1,50.2,0.5382,15.1,38.5,0.3952,17.8,23.3,0.7719,117.3,42.8,93.4,0.4599,32.1,62,0.5199,10.7,31.4,0.342,15.3,21.5,0.6989,111.6
1879,2020/2/10,IND,BRK,L 105-106,240,45,92,0.489,38,62,0.613,7,30,0.233,8,11,0.727,105,35,87,0.402,23,50,0.46,12,37,0.324,24,32,0.75,106,43,86.9,0.4949,32.4,58.3,0.5556,10.6,28.6,0.3715,13.6,18,0.7399,110.2,41,86.5,0.4732,28,52.8,0.53,13,33.7,0.3713,18,21.3,0.8453,113
1880,2020/2/10,LAL,PHO,W 125-100,240,47,91,0.516,33,54,0.611,14,37,0.378,17,25,0.68,125,32,76,0.421,21,45,0.467,11,31,0.355,25,31,0.806,100,42.9,87.4,0.491,31.2,55.6,0.5636,11.7,31.8,0.3617,18.8,26.2,0.7182,116.3,42.6,89.3,0.4775,28.1,52.4,0.5387,14.5,36.9,0.3945,15.3,20.8,0.7335,115
1881,2020/2/10,PHO,LAL,L 100-125,240,32,76,0.421,21,45,0.467,11,31,0.355,25,31,0.806,100,47,91,0.516,33,54,0.611,14,37,0.378,17,25,0.68,125,39.4,85.7,0.4635,30.2,59.8,0.515,9.2,25.9,0.35,20.7,23.8,0.8652,108.7,41.2,87.4,0.4714,31.2,57,0.5466,10,30.4,0.3396,18.8,23.9,0.7833,111.2
1882,2020/2/10,MIL,SAC,W 123-111,240,43,96,0.448,25,54,0.463,18,42,0.429,19,23,0.826,123,42,101,0.416,28,58,0.483,14,43,0.326,13,18,0.722,111,45.2,91.1,0.4985,31.4,55.4,0.5684,13.8,35.7,0.39,16.8,23.9,0.693,121,38.7,96.9,0.3992,24.4,54.9,0.4445,14.3,42,0.3398,17.4,21,0.8308,109.1
1883,2020/2/10,SAC,MIL,L 111-123,240,42,101,0.416,28,58,0.483,14,43,0.326,13,18,0.722,111,43,96,0.448,25,54,0.463,18,42,0.429,19,23,0.826,123,41.3,88.6,0.4685,26.6,49.8,0.5343,14.7,38.8,0.3859,15.4,21.1,0.7142,112.7,39,83.3,0.469,25.2,46.9,0.5442,13.8,36.4,0.3747,19.7,25.6,0.7704,111.5
1884,2020/2/10,ATL,ORL,L 126-135,240,47,88,0.534,31,51,0.608,16,37,0.432,16,17,0.941,126,50,95,0.526,32,57,0.561,18,38,0.474,17,22,0.773,135,42.1,91.7,0.4612,29.9,55.5,0.5444,12.2,36.2,0.341,23.1,26.8,0.857,119.5,43.7,90.2,0.4838,31.6,57.5,0.5491,12.1,32.7,0.3673,23.3,30,0.7905,122.8
1885,2020/2/10,ORL,ATL,W 135-126,240,50,95,0.526,32,57,0.561,18,38,0.474,17,22,0.773,135,47,88,0.534,31,51,0.608,16,37,0.432,16,17,0.941,126,37,86.9,0.4279,25.5,53.1,0.4833,11.5,33.8,0.3443,15.1,20.3,0.724,100.6,39.9,83.3,0.4796,28.1,54.2,0.5139,11.8,29.1,0.4105,15.5,19.7,0.7782,107.1
1886,2020/2/10,MIN,TOR,L 126-137,240,39,86,0.453,21,46,0.457,18,40,0.45,30,35,0.857,126,51,89,0.573,34,56,0.607,17,33,0.515,18,23,0.783,137,41.6,90.3,0.4598,27.3,49,0.556,14.3,41.3,0.3423,18.1,24.7,0.7307,115.6,42.6,86.5,0.4929,30.5,55.4,0.5506,12.1,31.1,0.3902,22.3,26.4,0.8511,119.6
1887,2020/2/10,TOR,MIN,W 137-126,240,51,89,0.573,34,56,0.607,17,33,0.515,18,23,0.783,137,39,86,0.453,21,46,0.457,18,40,0.45,30,35,0.857,126,43.2,88.5,0.4897,29.3,52.6,0.5561,13.9,35.9,0.3903,16.4,21,0.7787,116.7,37.7,86.2,0.4369,23.4,45.9,0.5049,14.3,40.3,0.3564,17.5,22.4,0.7863,107.2
1888,2020/2/9,ATL,NYK,W 140-135 (2OT),290,49,108,0.454,35,68,0.515,14,40,0.35,28,31,0.903,140,52,110,0.473,39,76,0.513,13,34,0.382,18,25,0.72,135,41.3,89.2,0.4652,29.3,53.7,0.5509,12,35.5,0.3424,22.6,27,0.8364,117.2,42.3,88.4,0.4778,30.2,54.9,0.5478,12.1,33.5,0.3601,24.8,31.8,0.7952,121.5
1889,2020/2/9,NYK,ATL,L 135-140 (2OT),290,52,110,0.473,39,76,0.513,13,34,0.382,18,25,0.72,135,49,108,0.454,35,68,0.515,14,40,0.35,28,31,0.903,140,41.7,88.8,0.4677,32.9,62.2,0.5263,8.8,26.6,0.3312,12.7,18.4,0.6825,104.9,37.2,82.4,0.4523,25.3,51.1,0.4989,11.9,31.3,0.3784,17.6,23.6,0.7315,103.9
1890,2020/2/9,CLE,LAC,L 92-133,240,35,95,0.368,28,62,0.452,7,33,0.212,15,22,0.682,92,53,93,0.57,41,57,0.719,12,36,0.333,15,20,0.75,133,42.4,90.6,0.4704,29.2,57,0.514,13.2,33.6,0.3949,12.4,15.6,0.787,110.4,44.9,87.1,0.514,32.9,56.6,0.5802,12,30.5,0.3904,16.7,21.5,0.779,118.5
1891,2020/2/9,LAC,CLE,W 133-92,240,53,93,0.57,41,57,0.719,12,36,0.333,15,20,0.75,133,35,95,0.368,28,62,0.452,7,33,0.212,15,22,0.682,92,40,89,0.45,27.6,56.3,0.4946,12.4,32.7,0.3688,22,27.8,0.8002,114.4,40.5,92.2,0.4408,26.5,52.4,0.5158,14,39.8,0.346,19.1,25.4,0.7554,114.1
1892,2020/2/9,HOU,UTA,L 113-114,240,44,95,0.463,29,53,0.547,15,42,0.357,10,14,0.714,113,42,86,0.488,27,48,0.563,15,38,0.395,15,18,0.833,114,40.8,91.3,0.4477,25.4,48.6,0.5252,15.4,42.7,0.3657,21.2,26.2,0.8222,118.2,43.5,89.2,0.4891,31.7,56.2,0.5704,11.8,33,0.3601,17.8,22.2,0.7988,116.6
1893,2020/2/9,UTA,HOU,W 114-113,240,42,86,0.488,27,48,0.563,15,38,0.395,15,18,0.833,114,44,95,0.463,29,53,0.547,15,42,0.357,10,14,0.714,113,41.7,87.4,0.4772,27.4,49.1,0.5584,14.3,38.3,0.3738,16.1,21.7,0.7678,113.8,41.2,89.1,0.4637,30.2,57.8,0.5276,11,31.3,0.3446,15.3,20.6,0.7005,108.7
1894,2020/2/9,BOS,OKC,W 112-111,240,38,84,0.452,22,48,0.458,16,36,0.444,20,27,0.741,112,39,86,0.453,28,59,0.475,11,27,0.407,22,29,0.759,111,42.8,87,0.4911,29.9,54.6,0.5458,12.9,32.4,0.4019,18.5,23.6,0.788,117,36.1,85.1,0.4243,24.9,51.1,0.4875,11.2,34,0.3296,21.1,26.1,0.8091,104.5
1895,2020/2/9,OKC,BOS,L 111-112,240,39,86,0.453,28,59,0.475,11,27,0.407,22,29,0.759,111,38,84,0.452,22,48,0.458,16,36,0.444,20,27,0.741,112,41.5,84.5,0.4937,31.4,57.9,0.5425,10.1,26.6,0.3815,21.8,26.5,0.8329,114.9,40.6,90.6,0.4489,28.5,52.5,0.5439,12.1,38.1,0.3223,12.7,17.1,0.7167,106
1896,2020/2/9,CHI,PHI,L 111-118,240,43,88,0.489,31,56,0.554,12,32,0.375,13,17,0.765,111,42,84,0.5,31,57,0.544,11,27,0.407,23,32,0.719,118,40.6,87.4,0.4649,29.4,52,0.5622,11.2,35.4,0.3206,16.3,21.5,0.7577,108.7,43.3,82.3,0.5269,30.5,50.7,0.6028,12.8,31.6,0.4062,15.8,22.5,0.7093,115.2
1897,2020/2/9,PHI,CHI,W 118-111,240,42,84,0.5,31,57,0.544,11,27,0.407,23,32,0.719,118,43,88,0.489,31,56,0.554,12,32,0.375,13,17,0.765,111,38.1,85.4,0.4475,25.4,49.6,0.5127,12.7,35.8,0.3558,17.4,23.9,0.7109,106.3,39.6,85.7,0.463,29.3,54.4,0.5438,10.3,31.3,0.3225,20.4,27.4,0.7275,109.9
1898,2020/2/9,MIA,POR,L 109-115,240,39,98,0.398,19,49,0.388,20,49,0.408,11,14,0.786,109,40,85,0.471,21,43,0.488,19,42,0.452,16,22,0.727,115,39.2,84.7,0.4641,25.4,48.2,0.5294,13.8,36.5,0.3864,21,25.6,0.8219,113.2,39.9,89.3,0.4468,25.6,49,0.5253,14.3,40.3,0.3535,15.9,19.8,0.7868,110
1899,2020/2/9,POR,MIA,W 115-109,240,40,85,0.471,21,43,0.488,19,42,0.452,16,22,0.727,115,39,98,0.398,19,49,0.388,20,49,0.408,11,14,0.786,109,44.9,93,0.4834,29.7,57.1,0.5211,15.2,35.9,0.4242,16.3,20.5,0.7849,121.3,44.4,94.2,0.4737,31,59.7,0.5192,13.4,34.5,0.3835,18.2,23.5,0.796,120.4
1900,2020/2/9,MEM,WAS,W 106-99,240,43,102,0.422,38,70,0.543,5,32,0.156,15,25,0.6,106,35,100,0.35,28,67,0.418,7,33,0.212,22,29,0.759,99,43,88.7,0.4873,34.7,64.1,0.5411,8.3,24.6,0.3365,17.3,22.9,0.7385,111.6,39.9,91.4,0.4372,26.2,57.2,0.4574,13.7,34.2,0.4002,18,23.1,0.7685,111.5
1901,2020/2/9,WAS,MEM,L 99-106,240,35,100,0.35,28,67,0.418,7,33,0.212,22,29,0.759,99,43,102,0.422,38,70,0.543,5,32,0.156,15,25,0.6,106,43.7,89.6,0.4887,30.8,56.5,0.5469,12.9,33.1,0.3897,20.1,24.8,0.7983,120.4,44.8,91.5,0.4904,29.8,55.5,0.538,15,36,0.4156,20,25,0.785,124.6
1902,2020/2/8,CHO,DAL,L 100-116,240,38,87,0.437,27,51,0.529,11,36,0.306,13,18,0.722,100,44,87,0.506,27,52,0.519,17,35,0.486,11,11,1,116,36.2,86.1,0.4197,25.1,51.9,0.4815,11.1,34.2,0.322,14.5,19.6,0.7277,98,41.9,85.9,0.4888,29.4,51.8,0.5717,12.5,34.1,0.3684,13.8,19.4,0.6837,110.1
1903,2020/2/8,DAL,CHO,W 116-100,240,44,87,0.506,27,52,0.519,17,35,0.486,11,11,1,116,38,87,0.437,27,51,0.529,11,36,0.306,13,18,0.722,100,40.6,91.8,0.4427,24.5,50,0.4905,16.1,41.8,0.3819,16.6,20.8,0.7837,113.9,42.5,91.5,0.4656,28.4,56.2,0.5037,14.1,35.3,0.3988,15.7,19.5,0.8019,114.8
1904,2020/2/8,DET,NYK,L 92-95,240,34,69,0.493,21,40,0.525,13,29,0.448,11,16,0.688,92,38,85,0.447,30,63,0.476,8,22,0.364,11,17,0.647,95,39.5,89,0.4457,28.1,57.4,0.4948,11.4,31.6,0.3641,18,24,0.7345,108.4,43.3,87.6,0.4969,33.5,58.9,0.5714,9.8,28.7,0.3346,16.8,21.2,0.784,113.2
1905,2020/2/8,NYK,DET,W 95-92,240,38,85,0.447,30,63,0.476,8,22,0.364,11,17,0.647,95,34,69,0.493,21,40,0.525,13,29,0.448,11,16,0.688,92,41.4,89.1,0.4628,32.8,62.2,0.5247,8.6,26.9,0.3188,12.7,18.5,0.6789,104.1,37.2,83.3,0.4466,25.6,51.7,0.4986,11.6,31.6,0.3649,17.7,23.9,0.7259,103.7
1906,2020/2/8,GSW,LAL,L 120-125,240,46,89,0.517,33,57,0.579,13,32,0.406,15,23,0.652,120,43,82,0.524,29,53,0.547,14,29,0.483,25,34,0.735,125,40.4,91.2,0.4445,27.3,54.6,0.5019,13.1,36.6,0.3567,19.1,23,0.8366,113,44.8,91.4,0.4913,30.9,56.9,0.5446,13.9,34.5,0.4084,17.3,21.1,0.8218,120.8
1907,2020/2/8,LAL,GSW,W 125-120,240,43,82,0.524,29,53,0.547,14,29,0.483,25,34,0.735,125,46,89,0.517,33,57,0.579,13,32,0.406,15,23,0.652,120,43.4,88.9,0.4881,31.6,56.2,0.5648,11.8,32.7,0.3529,17,23.9,0.7083,115.6,42.3,89.8,0.4715,28.1,53.5,0.5293,14.2,36.3,0.3924,16.1,21.4,0.7476,114.9
1908,2020/2/8,IND,NOP,L 117-124,240,44,83,0.53,35,57,0.614,9,26,0.346,20,27,0.741,117,44,95,0.463,29,57,0.509,15,38,0.395,21,25,0.84,124,42.9,87.2,0.4919,31.9,58.3,0.5468,11,28.9,0.3817,13.2,17.2,0.75,110,40.7,85.8,0.4735,28.9,53.6,0.5376,11.8,32.2,0.3448,18.1,22,0.8301,111.3
1909,2020/2/8,NOP,IND,W 124-117,240,44,95,0.463,29,57,0.509,15,38,0.395,21,25,0.84,124,44,83,0.53,35,57,0.614,9,26,0.346,20,27,0.741,117,43.6,89.5,0.4882,29,51.9,0.5606,14.6,37.6,0.3914,19,26.4,0.7225,120.8,44,97.3,0.4544,33.2,62.7,0.5294,10.8,34.6,0.3148,18.1,23.3,0.7831,116.9
1910,2020/2/8,LAC,MIN,L 115-142,240,41,86,0.477,32,60,0.533,9,26,0.346,24,29,0.828,115,52,95,0.547,26,51,0.51,26,44,0.591,12,18,0.667,142,40.6,89.9,0.4518,27.7,56.6,0.4937,12.9,33.3,0.378,21,26.9,0.7874,115.1,38.9,91.9,0.4252,26.1,52.3,0.5088,12.8,39.6,0.3202,18.8,25.2,0.745,109.4
1911,2020/2/8,MIN,LAC,W 142-115,240,52,95,0.547,26,51,0.51,26,44,0.591,12,18,0.667,142,41,86,0.477,32,60,0.533,9,26,0.346,24,29,0.828,115,40.4,89.6,0.4506,27,48.8,0.5519,13.4,40.8,0.3268,18.6,25,0.745,112.8,43.1,86.1,0.5013,31.1,55.2,0.5628,12,30.9,0.3889,21.5,25.5,0.8483,119.7
1912,2020/2/8,MIL,ORL,W 111-95,240,42,93,0.452,27,54,0.5,15,39,0.385,12,16,0.75,111,37,98,0.378,27,58,0.466,10,40,0.25,11,14,0.786,95,45.5,91,0.5022,31.7,55.6,0.572,13.8,35.4,0.3932,17.9,25.1,0.7001,122.7,38.6,97.3,0.3967,24.2,55.6,0.4364,14.4,41.7,0.3445,18.2,22.2,0.8253,109.8
1913,2020/2/8,ORL,MIL,L 95-111,240,37,98,0.378,27,58,0.466,10,40,0.25,11,14,0.786,95,42,93,0.452,27,54,0.5,15,39,0.385,12,16,0.75,111,37.2,85.7,0.4354,25.8,52.8,0.4912,11.4,32.9,0.3483,14.8,20.2,0.7069,100.6,40,83.4,0.4801,28.5,54.2,0.5213,11.5,29.2,0.402,15.4,19.2,0.8032,106.9
1914,2020/2/8,DEN,PHO,W 117-108,240,45,82,0.549,34,54,0.63,11,28,0.393,16,21,0.762,117,38,87,0.437,29,55,0.527,9,32,0.281,23,23,1,108,42.2,92.8,0.4552,29.5,58.6,0.4991,12.7,34.2,0.3657,14.8,18,0.8324,111.9,40.3,87.6,0.461,28.2,54.9,0.5103,12.1,32.7,0.3728,15.1,21.6,0.6888,107.8
1915,2020/2/8,PHO,DEN,L 108-117,240,38,87,0.437,29,55,0.527,9,32,0.281,23,23,1,108,45,82,0.549,34,54,0.63,11,28,0.393,16,21,0.762,117,39.8,85,0.4723,30.7,60.1,0.5209,9.1,24.9,0.3583,21,24.5,0.8519,109.7,41,87.9,0.4659,30.4,57.2,0.53,10.6,30.7,0.3551,18.9,24,0.7844,111.5
1916,2020/2/8,SAC,SAS,W 122-102,240,45,86,0.523,26,51,0.51,19,35,0.543,13,20,0.65,122,41,81,0.506,34,57,0.596,7,24,0.292,13,18,0.722,102,41,88.6,0.465,27.2,50.7,0.5366,13.8,37.9,0.3701,14.8,20.3,0.7075,110.6,39.2,83.7,0.469,24.7,45.5,0.552,14.5,38.2,0.3788,20.7,26.2,0.794,113.6
1917,2020/2/8,SAS,SAC,L 102-122,240,41,81,0.506,34,57,0.596,7,24,0.292,13,18,0.722,102,45,86,0.523,26,51,0.51,19,35,0.543,13,20,0.65,122,40.5,86.5,0.4686,29.3,56.9,0.5158,11.2,29.6,0.3764,19.8,24.8,0.7887,112,41.3,86.8,0.4766,28.8,52.8,0.5435,12.5,34,0.3695,17.9,23.2,0.7809,113
1918,2020/2/8,BRK,TOR,L 118-119,240,41,92,0.446,25,48,0.521,16,44,0.364,20,24,0.833,118,45,95,0.474,31,60,0.517,14,35,0.4,15,21,0.714,119,41.4,89.4,0.466,26.4,50.4,0.5221,15,39,0.3894,17.4,22.6,0.7827,115.2,42.8,92.8,0.4631,31.8,61.2,0.522,11,31.6,0.3479,14.8,21,0.69,111.4
1919,2020/2/8,TOR,BRK,W 119-118,240,45,95,0.474,31,60,0.517,14,35,0.4,15,21,0.714,119,41,92,0.446,25,48,0.521,16,44,0.364,20,24,0.833,118,42.5,88.2,0.4836,28.7,51.6,0.5544,13.8,36.6,0.3813,18.2,23.2,0.784,117,37.7,85.3,0.4417,23.8,46.1,0.5108,13.9,39.2,0.3564,17.8,23.3,0.7727,107.1
1920,2020/2/7,ATL,BOS,L 107-112,240,35,86,0.407,22,47,0.468,13,39,0.333,24,26,0.923,107,37,86,0.43,21,49,0.429,16,37,0.432,22,27,0.815,112,41.8,89.9,0.4675,30.1,54.9,0.5549,11.7,35,0.3385,21.5,25.9,0.8308,116.8,43.7,88.4,0.4941,31.7,55.4,0.5716,12,33,0.3638,24.5,31.6,0.7897,123.9
1921,2020/2/7,BOS,ATL,W 112-107,240,37,86,0.43,21,49,0.429,16,37,0.432,22,27,0.815,112,35,86,0.407,22,47,0.468,13,39,0.333,24,26,0.923,107,43.3,88,0.4919,30.5,55.1,0.5529,12.8,32.9,0.3944,18.3,23.1,0.7974,117.7,36.8,85.4,0.4308,25.6,52.2,0.4907,11.2,33.2,0.3382,21.3,26.5,0.8035,106.1
1922,2020/2/7,IND,TOR,L 106-115,240,39,86,0.453,29,52,0.558,10,34,0.294,18,22,0.818,106,42,88,0.477,25,50,0.5,17,38,0.447,14,17,0.824,115,43.6,86.8,0.5027,32.8,58.9,0.5565,10.8,27.9,0.3856,13,17,0.7482,111,40.5,85.8,0.4713,28.7,53.5,0.5345,11.8,32.3,0.3437,18.4,22.4,0.8287,111.2
1923,2020/2/7,TOR,IND,W 115-106,240,42,88,0.477,25,50,0.5,17,38,0.447,14,17,0.824,115,39,86,0.453,29,52,0.558,10,34,0.294,18,22,0.818,106,43,88.5,0.4875,29.6,52.2,0.5651,13.4,36.3,0.3737,18.3,23.2,0.7898,117.7,37.6,86.1,0.4368,23.3,45.3,0.5095,14.3,40.8,0.355,18.2,23.8,0.7724,107.7
1924,2020/2/7,DET,OKC,L 101-108,240,38,89,0.427,27,51,0.529,11,38,0.289,14,19,0.737,101,39,76,0.513,34,53,0.642,5,23,0.217,25,30,0.833,108,39.5,89,0.4457,28.2,58,0.491,11.3,31,0.3665,18,24.1,0.7308,108.3,43.6,88.2,0.4968,33.4,59.4,0.5641,10.2,28.8,0.3504,15.6,19.8,0.782,113
1925,2020/2/7,OKC,DET,W 108-101,240,39,76,0.513,34,53,0.642,5,23,0.217,25,30,0.833,108,38,89,0.427,27,51,0.529,11,38,0.289,14,19,0.737,101,41.3,85.3,0.4864,29.9,56.4,0.5283,11.4,28.9,0.3989,20.9,25.3,0.8385,114.9,40.9,90.1,0.455,28.5,52.2,0.5473,12.4,37.9,0.3323,13.2,17.6,0.7222,107.4
1926,2020/2/7,MEM,PHI,L 107-119,240,38,93,0.409,33,72,0.458,5,21,0.238,26,31,0.839,107,48,90,0.533,34,65,0.523,14,25,0.56,9,15,0.6,119,43.7,88.3,0.497,35,63,0.5543,8.7,25.3,0.3448,16.1,21.8,0.7246,112.2,39.2,91.6,0.4285,26,56.3,0.4622,13.2,35.3,0.3692,18.9,24.2,0.7777,110.5
1927,2020/2/7,PHI,MEM,W 119-107,240,48,90,0.533,34,65,0.523,14,25,0.56,9,15,0.6,119,38,93,0.409,33,72,0.458,5,21,0.238,26,31,0.839,107,37.3,84.6,0.443,25.1,48.4,0.5189,12.2,36.2,0.3308,17.6,23.5,0.7509,104.4,39.3,84.5,0.4653,28.7,51.8,0.5567,10.6,32.7,0.3216,18.9,25.8,0.7169,108.1
1928,2020/2/7,HOU,PHO,L 91-127,240,29,85,0.341,18,37,0.486,11,48,0.229,22,26,0.846,91,43,77,0.558,28,46,0.609,15,31,0.484,26,27,0.963,127,42.2,92.5,0.4579,27,50.1,0.542,15.2,42.4,0.3628,20.2,25.3,0.8082,119.8,43.2,90.7,0.4768,31.7,57.6,0.5562,11.5,33.1,0.3492,17.2,22.1,0.7794,115.1
1929,2020/2/7,PHO,HOU,W 127-91,240,43,77,0.558,28,46,0.609,15,31,0.484,26,27,0.963,127,29,85,0.341,18,37,0.486,11,48,0.229,22,26,0.846,91,39.7,86.2,0.4637,30.8,61.3,0.51,8.9,24.9,0.3518,21,24.8,0.8423,109.3,42.3,89,0.4756,31.3,58.9,0.5314,11,30.1,0.3679,18.7,23.6,0.7907,114.3
1930,2020/2/7,MIA,SAC,L 97-105,240,34,77,0.442,22,37,0.595,12,40,0.3,17,25,0.68,97,40,82,0.488,21,38,0.553,19,44,0.432,6,12,0.5,105,39.9,85.4,0.4687,25.9,49.3,0.5262,14,36.1,0.3953,21.2,25.5,0.8331,115,39.6,89.5,0.442,25.4,49,0.52,14.2,40.5,0.3494,16.9,20.4,0.8257,110.3
1931,2020/2/7,SAC,MIA,W 105-97,240,40,82,0.488,21,38,0.553,19,44,0.432,6,12,0.5,105,34,77,0.442,22,37,0.595,12,40,0.3,17,25,0.68,97,42,90,0.4683,28.9,53.2,0.5416,13.1,36.8,0.3633,15.3,21.1,0.7125,112.4,40.5,85.2,0.4759,25.9,47,0.5579,14.6,38.2,0.3813,21,26.1,0.8093,116.6
1932,2020/2/7,POR,UTA,L 114-117,240,44,97,0.454,27,57,0.474,17,40,0.425,9,14,0.643,114,45,91,0.495,35,61,0.574,10,30,0.333,17,24,0.708,117,44.9,91.8,0.4898,30.5,56.9,0.5373,14.4,34.9,0.4117,16.9,21.3,0.7888,121.1,43.8,94,0.468,29.4,57.8,0.507,14.4,36.2,0.3928,18.7,23.9,0.8038,120.7
1933,2020/2/7,UTA,POR,W 117-114,240,45,91,0.495,35,61,0.574,10,30,0.333,17,24,0.708,117,44,97,0.454,27,57,0.474,17,40,0.425,9,14,0.643,114,41.8,88.3,0.4737,27,49.1,0.5518,14.8,39.2,0.379,16.9,22.5,0.7751,115.3,41.9,88.7,0.4731,31.5,58.8,0.5399,10.4,29.9,0.3444,16.9,22.7,0.7076,111.1
1934,2020/2/7,DAL,WAS,L 118-119,240,42,91,0.462,26,51,0.51,16,40,0.4,18,21,0.857,118,45,90,0.5,26,52,0.5,19,38,0.5,10,13,0.769,119,40.3,91.6,0.4403,23.8,49.1,0.4847,16.5,42.5,0.3845,17,21.5,0.7766,114.1,42.4,91,0.4674,29.3,56.5,0.5173,13.1,34.5,0.3788,16.2,20.4,0.7932,114.1
1935,2020/2/7,WAS,DAL,W 119-118,240,45,90,0.5,26,52,0.5,19,38,0.5,10,13,0.769,119,42,91,0.462,26,51,0.51,16,40,0.4,18,21,0.857,118,42.9,88.5,0.4855,30.8,56.5,0.5469,12.1,32,0.3804,21.2,26.1,0.8022,119.1,44.9,90.9,0.4948,30.1,55.1,0.5487,14.8,35.8,0.4124,19.7,25.1,0.7675,124.3
1936,2020/2/6,CHI,NOP,L 119-125,240,46,93,0.495,33,64,0.516,13,29,0.448,14,23,0.609,119,49,87,0.563,33,49,0.673,16,38,0.421,11,19,0.579,125,39.5,86.2,0.4586,28.8,50.2,0.5693,10.7,36,0.2987,16,20.7,0.7701,105.7,42.4,81.8,0.5194,30.3,51.1,0.594,12.1,30.7,0.3951,15.8,21.7,0.7514,112.7
1937,2020/2/6,NOP,CHI,W 125-119,240,49,87,0.563,33,49,0.673,16,38,0.421,11,19,0.579,125,46,93,0.495,33,64,0.516,13,29,0.448,14,23,0.609,119,43.8,90.1,0.4867,29.7,53.7,0.553,14.1,36.4,0.3916,20.4,28,0.736,122.1,44,98,0.4509,33,62.4,0.5286,11,35.6,0.3085,19.2,24.2,0.8003,118.2
1938,2020/2/6,HOU,LAL,W 121-111,240,43,85,0.506,24,43,0.558,19,42,0.452,16,18,0.889,121,45,91,0.495,36,60,0.6,9,31,0.29,12,16,0.75,111,41.9,93,0.4517,27.4,51.1,0.539,14.5,41.9,0.35,20.9,26.4,0.7986,119.2,43.2,90.9,0.4757,31.5,57.6,0.5529,11.7,33.3,0.3535,18.3,23.7,0.7763,116.4
1939,2020/2/6,LAL,HOU,L 111-121,240,45,91,0.495,36,60,0.6,9,31,0.29,12,16,0.75,111,43,85,0.506,24,43,0.558,19,42,0.452,16,18,0.889,121,43.7,88.6,0.4931,31.7,56,0.5686,12,32.6,0.3606,17.9,25.1,0.7083,117.3,41.8,89.8,0.4656,28.8,55.2,0.5252,13,34.6,0.3752,16.1,22,0.7254,112.7
1940,2020/2/6,MIL,PHI,W 112-101,240,44,94,0.468,32,57,0.561,12,37,0.324,12,18,0.667,112,37,99,0.374,18,54,0.333,19,45,0.422,8,14,0.571,101,45.8,91.9,0.501,31.8,56.4,0.5667,14,35.5,0.3976,18.1,25.3,0.7034,123.7,38.6,96.9,0.3982,25.1,56.1,0.4489,13.5,40.8,0.3301,19.1,22.9,0.8492,109.8
1941,2020/2/6,PHI,MIL,L 101-112,240,37,99,0.374,18,54,0.333,19,45,0.422,8,14,0.571,101,44,94,0.468,32,57,0.561,12,37,0.324,12,18,0.667,112,38.1,83.5,0.4567,26.7,48.8,0.5442,11.4,34.7,0.3253,18.4,24.6,0.7578,106,38.7,83.8,0.4622,28.1,52.3,0.5425,10.6,31.5,0.3372,19.5,27,0.7102,107.5
1942,2020/2/6,NYK,ORL,W 105-103,240,43,92,0.467,37,72,0.514,6,20,0.3,13,19,0.684,105,34,75,0.453,25,44,0.568,9,31,0.29,26,30,0.867,103,40.8,88.9,0.4572,32,61.4,0.5186,8.8,27.5,0.3196,13,19,0.6772,103.4,38.5,85,0.4524,26.6,53.5,0.4983,11.9,31.5,0.3759,16.6,22.7,0.7225,105.5
1943,2020/2/6,ORL,NYK,L 103-105,240,34,75,0.453,25,44,0.568,9,31,0.29,26,30,0.867,103,43,92,0.467,37,72,0.514,6,20,0.3,13,19,0.684,105,37.4,87.4,0.4292,25.5,53.4,0.4784,11.9,34,0.3526,13.1,18.8,0.6765,99.8,40.4,83.7,0.4829,28.1,53.3,0.5223,12.3,30.4,0.4158,15.5,19.3,0.8048,108.6
1944,2020/2/6,POR,SAS,W 125-117,240,49,92,0.533,31,55,0.564,18,37,0.486,9,12,0.75,125,41,92,0.446,31,64,0.484,10,28,0.357,25,28,0.893,117,44.1,92.1,0.4797,30.4,57.3,0.5317,13.7,34.8,0.3937,18.4,23,0.7966,120.3,43.5,94.4,0.463,28.5,56.1,0.5054,15,38.3,0.3898,17.7,23.4,0.7797,119.7
1945,2020/2/6,SAS,POR,L 117-125,240,41,92,0.446,31,64,0.484,10,28,0.357,25,28,0.893,117,49,92,0.533,31,55,0.564,18,37,0.486,9,12,0.75,125,40,85.8,0.4664,28.6,55.7,0.5136,11.4,30.1,0.3771,19.6,24.4,0.7952,111,40.1,86.2,0.4663,28.4,52.5,0.539,11.7,33.7,0.3503,18.8,24,0.7959,110.7
